dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1465153200,2016-06-05 19:00:00 +0000 UTC,4138106,,,,301.26,299.26,303.15,1005,,,69,7,210,,,,,,,,,75,803,Clouds,broken clouds,04d
1465156800,2016-06-05 20:00:00 +0000 UTC,4138106,,,,301.06,296.15,303.15,1004,,,69,8,220,,,,,,,,,75,500,Rain,light rain,10d
1465156800,2016-06-05 20:00:00 +0000 UTC,4138106,,,,301.06,296.15,303.15,1004,,,69,8,220,,,,,,,,,75,202,Thunderstorm,thunderstorm with heavy rain,11d
1465160400,2016-06-05 21:00:00 +0000 UTC,4138106,,,,297.34,292.59,302.59,1004,,,66,8,220,4.63,,,,,,,,75,502,Rain,heavy intensity rain,10d
1465164000,2016-06-05 22:00:00 +0000 UTC,4138106,,,,295.4,292.59,301.15,1005,,,65,8,330,2.45,,,,,,,,90,501,Rain,moderate rain,10d
1465164000,2016-06-05 22:00:00 +0000 UTC,4138106,,,,295.4,292.59,301.15,1005,,,65,8,330,2.45,,,,,,,,90,701,Mist,mist,50d
1465167600,2016-06-05 23:00:00 +0000 UTC,4138106,,,,295.25,293.15,298.71,1005,,,69,3,340,10.41,,,,,,,,90,502,Rain,heavy intensity rain,10d
1465167600,2016-06-05 23:00:00 +0000 UTC,4138106,,,,295.25,293.15,298.71,1005,,,69,3,340,10.41,,,,,,,,90,300,Drizzle,light intensity drizzle,09d
1465171200,2016-06-06 00:00:00 +0000 UTC,4138106,,,,294.65,293.15,296.35,1005,,,94,2,230,2.79,,,,,,,,90,502,Rain,heavy intensity rain,10n
1465171200,2016-06-06 00:00:00 +0000 UTC,4138106,,,,294.65,293.15,296.35,1005,,,94,2,230,2.79,,,,,,,,90,701,Mist,mist,50n
1465174800,2016-06-06 01:00:00 +0000 UTC,4138106,,,,294.2,292.59,296.15,1006,,,83,2,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1465178400,2016-06-06 02:00:00 +0000 UTC,4138106,,,,293.38,291.15,296.15,1006,,,88,2,190,,,,,,,,,75,803,Clouds,broken clouds,04n
1465182000,2016-06-06 03:00:00 +0000 UTC,4138106,,,,293.07,290.93,296.15,1007,,,88,3,220,0.25,,,,,,,,75,500,Rain,light rain,10n
1465185600,2016-06-06 04:00:00 +0000 UTC,4138106,,,,293.15,290.15,296.15,1007,,,88,2,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1465189200,2016-06-06 05:00:00 +0000 UTC,4138106,,,,292.83,290.15,295.15,1007,,,100,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1465192800,2016-06-06 06:00:00 +0000 UTC,4138106,,,,292.47,290.15,294.35,1007,,,88,3,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1465196400,2016-06-06 07:00:00 +0000 UTC,4138106,,,,292.36,290.15,294.26,1007,,,88,3,220,,,,,,,,,40,802,Clouds,scattered clouds,03n
1465200000,2016-06-06 08:00:00 +0000 UTC,4138106,,,,292.41,290.15,294.26,1007,,,93,3,265,,,,,,,,,90,804,Clouds,overcast clouds,04n
1465203600,2016-06-06 09:00:00 +0000 UTC,4138106,,,,292.81,290.93,295.15,1007,,,83,3,265,,,,,,,,,90,804,Clouds,overcast clouds,04n
1465207200,2016-06-06 10:00:00 +0000 UTC,4138106,,,,292.47,290.15,294.15,1007,,,83,3,265,,,,,,,,,90,804,Clouds,overcast clouds,04d
1465210800,2016-06-06 11:00:00 +0000 UTC,4138106,,,,293.23,290.93,295.15,1008,,,77,2,247,0.3,,,,,,,,1,500,Rain,light rain,10d
1465214400,2016-06-06 12:00:00 +0000 UTC,4138106,,,,295.21,293.15,297.15,1008,,,69,1,240,,,,,,,,,1,800,Clear,sky is clear,01d
1465218000,2016-06-06 13:00:00 +0000 UTC,4138106,,,,296.82,293.71,298.71,1008,,,60,3,270,,,,,,,,,1,800,Clear,sky is clear,01d
1465221600,2016-06-06 14:00:00 +0000 UTC,4138106,,,,298.5,296.15,300.15,1008,,,57,2,280,,,,,,,,,1,800,Clear,sky is clear,01d
1465225200,2016-06-06 15:00:00 +0000 UTC,4138106,,,,299.85,297.15,301.15,1007,,,44,4,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1465228800,2016-06-06 16:00:00 +0000 UTC,4138106,,,,300.7,298.15,302.59,1008,,,48,6,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1465232400,2016-06-06 17:00:00 +0000 UTC,4138106,,,,301.51,299.15,303.15,1007,,,39,3,270,0.51,,,,,,,,40,500,Rain,light rain,10d
1465236000,2016-06-06 18:00:00 +0000 UTC,4138106,,,,302.13,299.15,303.71,1007,,,39,2,250,0.25,,,,,,,,40,500,Rain,light rain,10d
1465239600,2016-06-06 19:00:00 +0000 UTC,4138106,,,,302.45,299.15,305.93,1007,,,35,3,230,,,,,,,,,1,800,Clear,sky is clear,01d
1465243200,2016-06-06 20:00:00 +0000 UTC,4138106,,,,302.39,299.82,305.37,1006,,,33,2,180,,,,,,,,,40,802,Clouds,scattered clouds,03d
1465246800,2016-06-06 21:00:00 +0000 UTC,4138106,,,,302.15,299.82,304.15,1006,,,37,3,240,,,,,,,,,40,802,Clouds,scattered clouds,03d
1465250400,2016-06-06 22:00:00 +0000 UTC,4138106,,,,301.11,298.71,303.15,1005,,,42,3,180,,,,,,,,,1,800,Clear,sky is clear,01d
1465254000,2016-06-06 23:00:00 +0000 UTC,4138106,,,,300.23,298.15,302.15,1005,,,44,3,180,,,,,,,,,1,800,Clear,sky is clear,01d
1465257600,2016-06-07 00:00:00 +0000 UTC,4138106,,,,299.2,297.04,301.15,1005,,,51,2,190,,,,,,,,,1,800,Clear,sky is clear,01n
1465261200,2016-06-07 01:00:00 +0000 UTC,4138106,,,,298,295.15,300.15,1005,,,54,1,180,,,,,,,,,1,800,Clear,sky is clear,01n
1465264800,2016-06-07 02:00:00 +0000 UTC,4138106,,,,297,294.82,299.15,1005,,,57,2,190,,,,,,,,,1,800,Clear,sky is clear,01n
1465268400,2016-06-07 03:00:00 +0000 UTC,4138106,,,,296.17,294.26,298.15,1005,,,83,3,210,,,,,,,,,1,800,Clear,sky is clear,01n
1465272000,2016-06-07 04:00:00 +0000 UTC,4138106,,,,295.98,293.71,298.15,1005,,,69,1,190,,,,,,,,,1,800,Clear,sky is clear,01n
1465275600,2016-06-07 05:00:00 +0000 UTC,4138106,,,,295.44,293.15,297.25,1004,,,73,2,200,,,,,,,,,1,800,Clear,sky is clear,01n
1465279200,2016-06-07 06:00:00 +0000 UTC,4138106,,,,294.84,292.59,297.15,1004,,,78,1,210,,,,,,,,,1,800,Clear,sky is clear,01n
1465282800,2016-06-07 07:00:00 +0000 UTC,4138106,,,,294.03,291.15,296.48,1003,,,83,3,222,,,,,,,,,1,800,Clear,sky is clear,01n
1465286400,2016-06-07 08:00:00 +0000 UTC,4138106,,,,293.4,290.93,296.15,1003,,,83,1,210,,,,,,,,,1,701,Mist,mist,50n
1465290000,2016-06-07 09:00:00 +0000 UTC,4138106,,,,293.04,290.15,295.37,1002,,,88,2,242,,,,,,,,,1,800,Clear,sky is clear,01n
1465293600,2016-06-07 10:00:00 +0000 UTC,4138106,,,,292.77,289.82,295.15,1003,,,88,2,242,0.25,,,,,,,,1,500,Rain,light rain,10d
1465293600,2016-06-07 10:00:00 +0000 UTC,4138106,,,,292.77,289.82,295.15,1003,,,88,2,242,0.25,,,,,,,,1,701,Mist,mist,50d
1465297200,2016-06-07 11:00:00 +0000 UTC,4138106,,,,293.7,290.93,296.15,1003,,,78,1,303,,,,,,,,,1,701,Mist,mist,50d
1465300800,2016-06-07 12:00:00 +0000 UTC,4138106,,,,295.65,293.71,297.59,1003,,,69,1,230,,,,,,,,,1,800,Clear,sky is clear,01d
1465304400,2016-06-07 13:00:00 +0000 UTC,4138106,,,,297.4,294.26,299.82,1002,,,60,1,310,,,,,,,,,1,800,Clear,sky is clear,01d
1465308000,2016-06-07 14:00:00 +0000 UTC,4138106,,,,298.93,296.15,300.37,1002,,,65,3,170,,,,,,,,,20,801,Clouds,few clouds,02d
1465311600,2016-06-07 15:00:00 +0000 UTC,4138106,,,,300.32,297.59,301.48,1002,,,47,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1465315200,2016-06-07 16:00:00 +0000 UTC,4138106,,,,300.92,298.15,302.59,1001,,,47,3,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1465318800,2016-06-07 17:00:00 +0000 UTC,4138106,,,,301.22,300.15,302.59,1001,,,47,4,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1465322400,2016-06-07 18:00:00 +0000 UTC,4138106,,,,301.53,296.15,304.26,1000,,,34,4,220,0.76,,,,,,,,40,501,Rain,moderate rain,10d
1465326000,2016-06-07 19:00:00 +0000 UTC,4138106,,,,300.86,295.37,306.48,999,,,32,4,290,0.58,,,,,,,,40,500,Rain,light rain,10d
1465326000,2016-06-07 19:00:00 +0000 UTC,4138106,,,,300.86,295.37,306.48,999,,,32,4,290,0.58,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11d
1465329600,2016-06-07 20:00:00 +0000 UTC,4138106,,,,299.17,295.15,303.15,1000,,,36,4,340,1.02,,,,,,,,1,501,Rain,moderate rain,10d
1465329600,2016-06-07 20:00:00 +0000 UTC,4138106,,,,299.17,295.15,303.15,1000,,,36,4,340,1.02,,,,,,,,1,200,Thunderstorm,thunderstorm with light rain,11d
1465333200,2016-06-07 21:00:00 +0000 UTC,4138106,,,,299.43,297.15,301.48,1000,,,36,2,320,,,,,,,,,1,200,Thunderstorm,thunderstorm with light rain,11d
1465336800,2016-06-07 22:00:00 +0000 UTC,4138106,,,,299.36,296.15,301.15,1000,,,32,5,290,,,,,,,,,1,800,Clear,sky is clear,01d
1465340400,2016-06-07 23:00:00 +0000 UTC,4138106,,,,298.16,295.15,300.15,1001,,,34,3,290,,,,,,,,,1,800,Clear,sky is clear,01d
1465344000,2016-06-08 00:00:00 +0000 UTC,4138106,,,,296.83,294.15,299.15,1002,,,38,6,320,,,,,,,,,1,800,Clear,sky is clear,01n
1465347600,2016-06-08 01:00:00 +0000 UTC,4138106,,,,294.89,292.15,297.15,1003,,,46,2,320,,,,,,,,,1,800,Clear,sky is clear,01n
1465351200,2016-06-08 02:00:00 +0000 UTC,4138106,,,,293.66,291.15,296.15,1005,,,43,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1465354800,2016-06-08 03:00:00 +0000 UTC,4138106,,,,292.5,290.15,295.15,1005,,,45,4,310,,,,,,,,,1,800,Clear,sky is clear,01n
1465358400,2016-06-08 04:00:00 +0000 UTC,4138106,,,,291.77,289.15,294.15,1006,,,45,2,290,,,,,,,,,1,800,Clear,sky is clear,01n
1465362000,2016-06-08 05:00:00 +0000 UTC,4138106,,,,290.98,289.15,293.15,1006,,,52,3,320,,,,,,,,,1,800,Clear,sky is clear,01n
1465365600,2016-06-08 06:00:00 +0000 UTC,4138106,,,,289.98,288.15,292.25,1006,,,52,2,310,,,,,,,,,1,800,Clear,sky is clear,01n
1465369200,2016-06-08 07:00:00 +0000 UTC,4138106,,,,289.25,286.15,292.15,1006,,,55,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1465372800,2016-06-08 08:00:00 +0000 UTC,4138106,,,,288.22,285.15,291.15,1006,,,59,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1465376400,2016-06-08 09:00:00 +0000 UTC,4138106,,,,287.62,284.82,291.15,1007,,,67,3,299,0.25,,,,,,,,1,500,Rain,light rain,10n
1465380000,2016-06-08 10:00:00 +0000 UTC,4138106,,,,287.3,284.26,291.15,1006,,,81,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1465383600,2016-06-08 11:00:00 +0000 UTC,4138106,,,,286.27,284.26,288.71,1006,,,81,3,310,,,,,,,,,1,800,Clear,sky is clear,01d
1465387200,2016-06-08 12:00:00 +0000 UTC,4138106,,,,291.87,289.82,293.71,1009,,,68,2,260,0.25,,,,,,,,0,500,Rain,light rain,10d
1465390800,2016-06-08 13:00:00 +0000 UTC,4138106,,,,292.96,290.93,294.82,1009,,,65,2,260,0.18,,,,,,,,0,500,Rain,light rain,10d
1465394400,2016-06-08 14:00:00 +0000 UTC,4138106,,,,294.47,292.85,295.93,1008,,,52,6,266,5.59,,,,,,,,24,502,Rain,heavy intensity rain,10d
1465398000,2016-06-08 15:00:00 +0000 UTC,4138106,,,,292.16,287.05,297.59,1010,,,54,6,266,1.42,,,,,,,,24,501,Rain,moderate rain,10d
1465401600,2016-06-08 16:00:00 +0000 UTC,4138106,,,,293.49,291.35,297.59,1010,,,58,6,272,,,,,,,,,32,802,Clouds,scattered clouds,03d
1465405200,2016-06-08 17:00:00 +0000 UTC,4138106,,,,293.78,292.15,296.48,1010,,,46,7,299,0.3,,,,,,,,0,500,Rain,light rain,10d
1465408800,2016-06-08 18:00:00 +0000 UTC,4138106,,,,294.11,292.59,296.48,1011,,,39,7,299,,0.5925,,,,,,,0,500,Rain,light rain,10d
1465412400,2016-06-08 19:00:00 +0000 UTC,4138106,,,,294.26,292.15,297.04,1011,,,39,7,299,,0.5925,,,,,,,0,500,Rain,light rain,10d
1465416000,2016-06-08 20:00:00 +0000 UTC,4138106,,,,294.12,292.04,295.93,1012,,,40,7,308,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465419600,2016-06-08 21:00:00 +0000 UTC,4138106,,,,294,292.04,296.48,1012,,,39,7,308,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465423200,2016-06-08 22:00:00 +0000 UTC,4138106,,,,293.4,292.04,294.82,1012,,,40,7,308,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465426800,2016-06-08 23:00:00 +0000 UTC,4138106,,,,292.6,290.93,294.26,1013,,,42,6,308,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465430400,2016-06-09 00:00:00 +0000 UTC,4138106,,,,291.29,290.37,292.65,1014,,,44,6,308,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465434000,2016-06-09 01:00:00 +0000 UTC,4138106,,,,289.8,288.15,292.04,1015,,,48,6,308,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465437600,2016-06-09 02:00:00 +0000 UTC,4138106,,,,287.84,285.37,290.93,1015,,,52,4,313,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465441200,2016-06-09 03:00:00 +0000 UTC,4138106,,,,286.27,283.71,290.05,1015,,,54,4,313,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465444800,2016-06-09 04:00:00 +0000 UTC,4138106,,,,285.55,283.15,289.35,1016,,,58,4,313,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465448400,2016-06-09 05:00:00 +0000 UTC,4138106,,,,284.83,282.04,288.45,1016,,,62,3,309,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465452000,2016-06-09 06:00:00 +0000 UTC,4138106,,,,283.77,281.48,286.48,1014,,,73,3,309,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465455600,2016-06-09 07:00:00 +0000 UTC,4138106,,,,283.48,280.93,287.25,1016,,,68,3,309,0.25,,,,,,,,0,500,Rain,light rain,10n
1465459200,2016-06-09 08:00:00 +0000 UTC,4138106,,,,282.78,279.82,286.65,1017,,,70,2,297,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465462800,2016-06-09 09:00:00 +0000 UTC,4138106,,,,282.54,279.82,285.95,1017,,,75,2,297,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465466400,2016-06-09 10:00:00 +0000 UTC,4138106,,,,282.3,280.37,285.85,1017,,,78,2,297,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465470000,2016-06-09 11:00:00 +0000 UTC,4138106,,,,284.83,281.48,288.25,1017,,,78,2,269,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465473600,2016-06-09 12:00:00 +0000 UTC,4138106,,,,288.93,286.48,291.48,1017,,,68,2,269,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465477200,2016-06-09 13:00:00 +0000 UTC,4138106,,,,291.68,288.71,293.71,1017,,,61,2,269,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465480800,2016-06-09 14:00:00 +0000 UTC,4138106,,,,294.1,293.15,295.37,1017,,,56,4,287,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465484400,2016-06-09 15:00:00 +0000 UTC,4138106,,,,295.77,294.82,297.59,1017,,,49,4,287,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465488000,2016-06-09 16:00:00 +0000 UTC,4138106,,,,296.96,295.85,299.26,1016,,,49,3,284,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465491600,2016-06-09 17:00:00 +0000 UTC,4138106,,,,297.69,296.45,299.82,1015,,,45,5,298,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465495200,2016-06-09 18:00:00 +0000 UTC,4138106,,,,298.84,296.48,300.93,1015,,,41,5,298,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465498800,2016-06-09 19:00:00 +0000 UTC,4138106,,,,299.38,297.59,301.48,1014,,,41,5,298,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465502400,2016-06-09 20:00:00 +0000 UTC,4138106,,,,299.24,297.59,300.45,1014,,,37,5,300,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465506000,2016-06-09 21:00:00 +0000 UTC,4138106,,,,299.3,297.59,301.48,1014,,,37,5,300,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465509600,2016-06-09 22:00:00 +0000 UTC,4138106,,,,298.57,297.04,299.82,1014,,,38,5,300,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465513200,2016-06-09 23:00:00 +0000 UTC,4138106,,,,297.39,295.93,298.71,1014,,,40,4,304,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465516800,2016-06-10 00:00:00 +0000 UTC,4138106,,,,295.78,294.26,297.59,1014,,,40,4,304,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465520400,2016-06-10 01:00:00 +0000 UTC,4138106,,,,293.56,290.37,297.04,1015,,,44,4,304,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465524000,2016-06-10 02:00:00 +0000 UTC,4138106,,,,291.01,287.95,294.55,1016,,,47,4,311,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465527600,2016-06-10 03:00:00 +0000 UTC,4138106,,,,289.88,286.65,293.71,1017,,,48,4,311,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465531200,2016-06-10 04:00:00 +0000 UTC,4138106,,,,289.33,285.93,293.15,1017,,,50,4,311,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465534800,2016-06-10 05:00:00 +0000 UTC,4138106,,,,289.27,286.48,293.15,1018,,,48,4,324,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465538400,2016-06-10 06:00:00 +0000 UTC,4138106,,,,290.68,289.26,292.15,1018,,,47,4,324,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465542000,2016-06-10 07:00:00 +0000 UTC,4138106,,,,290.75,289.26,292.59,1018,,,42,4,324,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465545600,2016-06-10 08:00:00 +0000 UTC,4138106,,,,289.79,287.59,292.05,1019,,,41,4,328,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465549200,2016-06-10 09:00:00 +0000 UTC,4138106,,,,288.04,284.82,292.04,1020,,,44,4,328,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465552800,2016-06-10 10:00:00 +0000 UTC,4138106,,,,286.8,283.15,290.93,1020,,,49,4,328,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465556400,2016-06-10 11:00:00 +0000 UTC,4138106,,,,287.86,284.26,291.48,1021,,,59,3,333,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465560000,2016-06-10 12:00:00 +0000 UTC,4138106,,,,291.08,288.71,293.15,1021,,,51,3,333,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465563600,2016-06-10 13:00:00 +0000 UTC,4138106,,,,292.88,291.48,295.37,1022,,,48,3,333,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465567200,2016-06-10 14:00:00 +0000 UTC,4138106,,,,294.22,293.15,296.48,1021,,,48,3,333,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465570800,2016-06-10 15:00:00 +0000 UTC,4138106,,,,295.8,294.26,297.59,1021,,,47,3,333,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465574400,2016-06-10 16:00:00 +0000 UTC,4138106,,,,297.33,295.95,299.26,1021,,,47,3,344,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465578000,2016-06-10 17:00:00 +0000 UTC,4138106,,,,298.38,297.35,300.37,1021,,,46,3,329,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465581600,2016-06-10 18:00:00 +0000 UTC,4138106,,,,299.35,298.15,300.93,1020,,,42,3,329,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465585200,2016-06-10 19:00:00 +0000 UTC,4138106,,,,299.91,298.15,302.04,1020,,,41,3,329,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465588800,2016-06-10 20:00:00 +0000 UTC,4138106,,,,300.04,298.15,302.04,1019,,,40,3,318,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465592400,2016-06-10 21:00:00 +0000 UTC,4138106,,,,299.7,297.59,301.65,1019,,,44,3,318,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465596000,2016-06-10 22:00:00 +0000 UTC,4138106,,,,299.67,298.15,301.48,1019,,,45,3,318,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465599600,2016-06-10 23:00:00 +0000 UTC,4138106,,,,298.57,296.48,300.37,1019,,,49,2,320,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465603200,2016-06-11 00:00:00 +0000 UTC,4138106,,,,296.03,294.26,298.71,1019,,,51,2,320,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465606800,2016-06-11 01:00:00 +0000 UTC,4138106,,,,293.93,291.15,297.59,1019,,,53,2,320,,,,,,,,,0,800,Clear,Sky is Clear,01n
1465610400,2016-06-11 02:00:00 +0000 UTC,4138106,,,,292.7,290.37,296.05,1020,,,58,2,53,,,,,,,,,20,801,Clouds,few clouds,02n
1465614000,2016-06-11 03:00:00 +0000 UTC,4138106,,,,291.42,289.26,294.82,1020,,,63,2,53,,,,,,,,,20,801,Clouds,few clouds,02n
1465617600,2016-06-11 04:00:00 +0000 UTC,4138106,,,,290.59,288.15,293.71,1020,,,68,2,53,,,,,,,,,20,801,Clouds,few clouds,02n
1465621200,2016-06-11 05:00:00 +0000 UTC,4138106,,,,290.33,288.15,293.71,1020,,,72,2,112,,,,,,,,,32,802,Clouds,scattered clouds,03n
1465624800,2016-06-11 06:00:00 +0000 UTC,4138106,,,,289.88,287.59,293.71,1020,,,75,2,112,,,,,,,,,32,802,Clouds,scattered clouds,03n
1465628400,2016-06-11 07:00:00 +0000 UTC,4138106,,,,289.63,287.04,293.15,1019,,,77,2,112,,,,,,,,,32,802,Clouds,scattered clouds,03n
1465632000,2016-06-11 08:00:00 +0000 UTC,4138106,,,,288.86,286.48,292.59,1019,,,80,1,110,,,,,,,,,20,801,Clouds,few clouds,02n
1465635600,2016-06-11 09:00:00 +0000 UTC,4138106,,,,288.61,285.93,292.04,1018,,,82,1,110,,,,,,,,,20,801,Clouds,few clouds,02n
1465639200,2016-06-11 10:00:00 +0000 UTC,4138106,,,,288.44,285.93,292.04,1018,,,84,1,110,,,,,,,,,20,801,Clouds,few clouds,02d
1465642800,2016-06-11 11:00:00 +0000 UTC,4138106,,,,289.88,288.15,293.15,1018,,,85,1,165,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465646400,2016-06-11 12:00:00 +0000 UTC,4138106,,,,292.8,290.37,295.37,1019,,,83,1,165,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465650000,2016-06-11 13:00:00 +0000 UTC,4138106,,,,296.23,294.82,298.15,1018,,,77,1,165,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465653600,2016-06-11 14:00:00 +0000 UTC,4138106,,,,298.61,297.04,300.37,1018,,,73,1,240,,,,,,,,,20,801,Clouds,few clouds,02d
1465657200,2016-06-11 15:00:00 +0000 UTC,4138106,,,,300.89,299.25,302.04,1017,,,71,1,240,,,,,,,,,20,801,Clouds,few clouds,02d
1465660800,2016-06-11 16:00:00 +0000 UTC,4138106,,,,303,301.45,304.26,1017,,,65,2,243,1.02,,,,,,,,8,501,Rain,moderate rain,10d
1465664400,2016-06-11 17:00:00 +0000 UTC,4138106,,,,304.38,302.59,306.48,1016,,,61,4,254,,,,,,,,,0,800,Clear,Sky is Clear,01d
1465668000,2016-06-11 18:00:00 +0000 UTC,4138106,,,,305.66,304.26,306.85,1014,,,59,4,254,1.02,,,,,,,,0,501,Rain,moderate rain,10d
1465671600,2016-06-11 19:00:00 +0000 UTC,4138106,,,,306.23,304.82,307.59,1014,,,53,4,254,0.25,,,,,,,,0,500,Rain,light rain,10d
1465675200,2016-06-11 20:00:00 +0000 UTC,4138106,,,,306.19,303.71,307.59,1013,,,47,6,271,,0.135,,,,,,,0,500,Rain,light rain,10d
1465678800,2016-06-11 21:00:00 +0000 UTC,4138106,,,,306.2,303.71,307.59,1013,,,41,6,271,,0.135,,,,,,,0,500,Rain,light rain,10d
1465682400,2016-06-11 22:00:00 +0000 UTC,4138106,,,,305.59,303.15,307.59,1013,,,42,6,271,,0.135,,,,,,,0,500,Rain,light rain,10d
1465686000,2016-06-11 23:00:00 +0000 UTC,4138106,,,,304.43,302.04,306.75,1013,,,45,5,279,,0,,,,,,,0,800,Clear,Sky is Clear,01d
1465689600,2016-06-12 00:00:00 +0000 UTC,4138106,,,,302.96,300.93,304.82,1013,,,49,5,279,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465693200,2016-06-12 01:00:00 +0000 UTC,4138106,,,,300.78,298.71,302.65,1013,,,53,5,279,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465696800,2016-06-12 02:00:00 +0000 UTC,4138106,,,,299.4,297.75,301.75,1013,,,55,4,269,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465700400,2016-06-12 03:00:00 +0000 UTC,4138106,,,,298.3,296.48,300.95,1013,,,55,4,269,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465704000,2016-06-12 04:00:00 +0000 UTC,4138106,,,,297.31,294.26,300.35,1013,,,56,4,269,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465707600,2016-06-12 05:00:00 +0000 UTC,4138106,,,,297.77,295.93,299.75,1013,,,59,4,267,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465711200,2016-06-12 06:00:00 +0000 UTC,4138106,,,,297.65,294.82,299.15,1012,,,63,4,267,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465714800,2016-06-12 07:00:00 +0000 UTC,4138106,,,,297.34,294.82,298.75,1012,,,63,4,267,,0,,,,,,,0,800,Clear,Sky is Clear,01n
1465718400,2016-06-12 08:00:00 +0000 UTC,4138106,,,,297.2,294.26,298.71,1011,,,64,5,267,,0,,,,,,,20,801,Clouds,few clouds,02n
1465722000,2016-06-12 09:00:00 +0000 UTC,4138106,,,,296.77,293.71,297.75,1011,,,66,5,267,,0,,,,,,,20,801,Clouds,few clouds,02n
1465725600,2016-06-12 10:00:00 +0000 UTC,4138106,,,,296.85,294.26,297.59,1011,,,69,5,267,,0,,,,,,,20,801,Clouds,few clouds,02d
